dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
607,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.596257,0.073409,0.786859,0.039014,0.715271,0.059726,0.884223,0.050957,0.794156,0.038915,0.799747,0.037556,0.599494,0.075113
607,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.596324,0.073457,0.78688,0.039039,0.715235,0.059748,0.884321,0.05098,0.794179,0.038944,0.799778,0.037582,0.599556,0.075165
4703,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.595963,0.074404,0.786586,0.039838,0.714418,0.061012,0.884747,0.049794,0.793922,0.039704,0.799583,0.038145,0.599165,0.07629
4703,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.596014,0.074385,0.786596,0.039835,0.714365,0.061013,0.884845,0.04979,0.793936,0.039707,0.799605,0.03814,0.59921,0.07628
3613,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.59144,0.074192,0.783655,0.040161,0.709154,0.063247,0.884989,0.050244,0.790972,0.040166,0.797072,0.0382,0.594143,0.076399
3613,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.591728,0.074179,0.783801,0.040166,0.709317,0.063325,0.885112,0.050252,0.791114,0.040165,0.797215,0.038193,0.594429,0.076387
4959,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.595974,0.074173,0.786565,0.039709,0.714309,0.060945,0.884846,0.049838,0.793902,0.039581,0.799578,0.038024,0.599156,0.076049
4959,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.596025,0.074145,0.786575,0.039701,0.714256,0.060941,0.884945,0.049834,0.793916,0.039578,0.7996,0.038015,0.5992,0.076029
727,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.583127,0.074718,0.779583,0.040081,0.705866,0.063087,0.879812,0.052728,0.786752,0.04017,0.792839,0.038361,0.585678,0.076721
2014,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.588017,0.074656,0.783675,0.03944,0.716274,0.059557,0.875324,0.052132,0.790695,0.039428,0.795799,0.038169,0.591598,0.076339
2014,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.588017,0.074656,0.783675,0.03944,0.716274,0.059557,0.875324,0.052132,0.790695,0.039428,0.795799,0.038169,0.591598,0.076339
8151,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.582508,0.078897,0.782441,0.041609,0.722744,0.063164,0.863627,0.055487,0.788775,0.041461,0.793185,0.040233,0.586371,0.080465
8030,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.594568,0.075064,0.785474,0.04055,0.71183,0.063301,0.885626,0.050012,0.79278,0.040541,0.798728,0.038621,0.597456,0.077243
